file,algo,level,target,n,seed_idx,interaction_edges,num_qubits,depth,size,num_2q_gates,program_communication,critical_depth,entanglement_ratio,parallelism,liveness,fiedler_topology,spectral_entropy_topology,laplacian_max_eig_topology,spectral_gap_ratio_topology,effective_resistance,log_spanning_trees,laplacian_energy,von_neumann_entropy,fiedler_2q_weighted,spectral_entropy_2q_weighted,gini_2q_multiplicity,edge_weight_mean_2q,edge_weight_max_2q,log_estrada_index,graph_density,graph_diameter,avg_clustering,n_components,max_degree,degree_variance,assortativity,num_triangles,twoq_temporal_locality,gate_entropy,num_unique_gates,depth_per_qubit,fiedler_at_half_depth,time_to_connected,has_2q_interactions,n_rotation_gates,mean_abs_angle,std_angle,sum_sin_sq_half,mean_angle_squared,angle_position_weighted,n_qubits,device,status,pre_routing_depth,pre_routing_2q,bare_routed_2q,bare_routed_depth,bare_n_active,mirror_routed_2q,mirror_routed_depth,mirror_n_active,mirror_over_bare_2q,err
vqe_su2_indep_none_14_s25.qasm,vqe_su2,indep,none,14,25,"[[0, 1], [0, 9], [0, 11], [0, 12], [0, 13], [1, 4], [1, 5], [1, 6], [1, 7], [1, 9], [1, 10], [2, 6], [2, 13], [3, 9], [4, 5], [4, 7], [5, 10], [5, 13], [6, 11], [8, 12], [9, 12]]",14.0,32.0,175.0,63.0,0.2307692307692307,0.365079365079365,0.36,0.34375,0.5625,0.4825910484355677,2.3197902397654198,8.310237267393886,0.0580718736309811,7.852013614509452,8.69984802600031,75.99999999999996,3.663533853291929,1.4477731453067075,2.3197902397654198,0.0,3.0,3.0,4.214128171301748,0.2307692307692307,4.0,0.2897959183673469,1.0,7.0,2.4285714285714284,-0.1363973313565602,5.0,8.976190476190476,1.097032390352067,3.0,2.2857142857142856,0.4825910484355677,0.21875,1.0,112.0,2.896828016021718,1.77695744692543,56.54691393794275,11.549190322592068,136.2730650479775,14,FakeBrisbane,routed,31.0,63.0,249.0,440.0,15.0,486.0,848.0,14.0,1.9518072289156627,
vqe_su2_indep_none_14_s26.qasm,vqe_su2,indep,none,14,26,"[[0, 6], [1, 3], [1, 4], [1, 6], [2, 5], [2, 7], [2, 13], [3, 7], [3, 8], [3, 12], [4, 7], [4, 12], [5, 6], [5, 8], [5, 11], [5, 12], [6, 9], [8, 11], [8, 13], [9, 10], [11, 12]]",14.0,33.0,175.0,63.0,0.2307692307692307,0.3809523809523809,0.36,0.331002331002331,0.5454545454545454,0.2954036000292475,2.3617673693774903,6.840851647651422,0.0431822842015093,8.605669288410407,8.946765374867637,60.0,3.789465242128143,0.8862108000877421,2.3617673693774908,0.0,3.0,3.0,4.076314543719834,0.2307692307692307,5.0,0.0857142857142857,1.0,5.0,1.2857142857142858,0.1063829787234049,2.0,9.761904761904765,1.097032390352067,3.0,2.357142857142857,0.2954036000292475,0.2424242424242424,1.0,112.0,3.090236506585433,1.7966088442337798,55.79670107006058,12.77736500581238,133.6430275598198,14,FakeBrisbane,routed,32.0,63.0,261.0,349.0,15.0,552.0,803.0,14.0,2.1149425287356323,
vqe_su2_indep_none_14_s27.qasm,vqe_su2,indep,none,14,27,"[[0, 1], [0, 10], [1, 4], [1, 6], [1, 12], [2, 3], [2, 5], [2, 12], [3, 13], [4, 9], [5, 12], [6, 8], [7, 11], [7, 12], [8, 9], [8, 13], [9, 12], [9, 13], [10, 13], [11, 12], [12, 13]]",14.0,39.0,175.0,63.0,0.2307692307692307,0.4761904761904761,0.36,0.2682445759368836,0.4615384615384615,0.6130115895795304,2.342543416366931,8.340422577990791,0.0734988645775793,6.918610504006885,9.285911558823258,71.99999999999994,3.731793383096466,1.8390347687385908,2.342543416366931,0.0,3.0,3.0,4.141723513084761,0.2307692307692307,3.0,0.310204081632653,1.0,7.0,2.142857142857143,-0.1592356687898092,4.0,11.904761904761903,1.097032390352067,3.0,2.7857142857142856,0.6130115895795304,0.1794871794871795,1.0,112.0,3.2855064848143485,1.871515717451517,54.00284822735138,14.297123942425198,152.07724944536346,14,FakeBrisbane,routed,38.0,63.0,288.0,463.0,14.0,588.0,899.0,14.0,2.0416666666666665,
vqe_su2_indep_none_14_s28.qasm,vqe_su2,indep,none,14,28,"[[0, 3], [0, 5], [0, 12], [1, 5], [1, 12], [2, 5], [2, 7], [3, 10], [4, 5], [4, 6], [5, 9], [5, 10], [5, 12], [5, 13], [6, 9], [6, 11], [7, 8], [7, 11], [9, 10], [10, 12], [11, 12]]",14.0,33.0,175.0,63.0,0.2307692307692307,0.3809523809523809,0.36,0.331002331002331,0.5454545454545454,0.4583374199427621,2.309551402312224,9.118918129142887,0.0502622584666019,7.57539082743134,8.797246236703526,84.00000000000003,3.632817340932343,1.3750122598282926,2.3095514023122234,0.0,3.0,3.0,4.244436842882929,0.2307692307692307,5.0,0.1744897959183673,1.0,8.0,3.0,-0.3232323232323225,4.0,9.476190476190476,1.097032390352067,3.0,2.357142857142857,0.4583374199427621,0.1818181818181818,1.0,112.0,3.483055205708684,1.8916969278999156,50.27055833860685,15.710190833040343,149.6007280383151,14,FakeBrisbane,routed,32.0,63.0,255.0,389.0,16.0,510.0,723.0,16.0,2.0,
vqe_su2_indep_none_14_s29.qasm,vqe_su2,indep,none,14,29,"[[0, 1], [0, 4], [1, 4], [1, 5], [1, 6], [2, 12], [2, 13], [3, 11], [4, 6], [4, 11], [5, 6], [5, 9], [6, 7], [6, 8], [6, 12], [7, 8], [7, 9], [7, 11], [9, 11], [10, 11], [10, 12]]",14.0,37.0,175.0,63.0,0.2307692307692307,0.4444444444444444,0.36,0.2869022869022869,0.4864864864864865,0.2848916757540257,2.3295110323252235,7.430881073277023,0.0383388824211646,8.982232339718797,8.514990767861038,69.99999999999997,3.692696230971341,0.8546750272620743,2.329511032325224,0.0,3.0,3.0,4.185615259894583,0.2307692307692307,5.0,0.2952380952380952,1.0,6.0,2.0,-0.1280000000000019,5.0,10.761904761904765,1.097032390352067,3.0,2.642857142857143,0.2848916757540257,0.2162162162162162,1.0,112.0,3.11447063809692,1.85773422594332,54.94894459006912,13.15110380980906,138.74529331024664,14,FakeBrisbane,routed,36.0,63.0,264.0,444.0,14.0,528.0,932.0,16.0,2.0,
vqe_su2_indep_none_14_s3.qasm,vqe_su2,indep,none,14,3,"[[0, 3], [0, 4], [0, 7], [0, 8], [0, 11], [1, 2], [1, 6], [1, 11], [2, 4], [2, 13], [3, 8], [3, 9], [3, 13], [4, 10], [5, 8], [5, 11], [6, 8], [6, 10], [7, 12], [10, 11], [10, 12]]",14.0,30.0,175.0,63.0,0.2307692307692307,0.3333333333333333,0.36,0.3717948717948717,0.6,0.6239311272720527,2.3799318313294795,6.798476427489088,0.0917751401989477,6.622302872333083,9.71426221942538,57.99999999999999,3.843958627984108,1.871793381816161,2.3799318313294795,0.0,3.0,3.0,3.997574550149665,0.2307692307692307,4.0,0.0309523809523809,1.0,5.0,1.1428571428571428,-0.0977272727272715,1.0,8.976190476190476,1.097032390352067,3.0,2.142857142857143,0.6239311272720527,0.2333333333333333,1.0,112.0,3.1756778064164664,1.7094022770978885,59.91400881217053,13.006985675113546,147.259050589318,14,FakeBrisbane,routed,29.0,63.0,297.0,518.0,19.0,594.0,868.0,17.0,2.0,
vqe_su2_indep_none_14_s30.qasm,vqe_su2,indep,none,14,30,"[[0, 13], [1, 12], [2, 5], [2, 9], [2, 13], [3, 5], [3, 7], [3, 9], [3, 12], [4, 7], [4, 11], [4, 12], [5, 6], [5, 7], [5, 8], [7, 11], [7, 12], [8, 9], [9, 10], [9, 11], [12, 13]]",14.0,30.0,175.0,63.0,0.2307692307692307,0.3333333333333333,0.36,0.3717948717948717,0.6,0.5386167422300836,2.308128378107674,7.045412179429966,0.0764492876375136,8.155397791300427,8.397733751378913,76.00000000000006,3.628548268318693,1.6158502266902517,2.308128378107674,0.0,3.0,3.0,4.203676948029546,0.2307692307692307,4.0,0.1452380952380952,1.0,5.0,2.4285714285714284,-0.3695652173913049,4.0,8.714285714285714,1.097032390352067,3.0,2.142857142857143,0.5386167422300836,0.2,1.0,112.0,3.294475961814144,1.6993354792141429,61.40248207135648,13.74131293388719,153.38826745675274,14,FakeBrisbane,routed,29.0,63.0,249.0,427.0,14.0,510.0,1087.0,14.0,2.048192771084337,
vqe_su2_indep_none_14_s31.qasm,vqe_su2,indep,none,14,31,"[[0, 4], [0, 5], [0, 6], [0, 7], [1, 4], [2, 5], [3, 4], [3, 6], [3, 10], [4, 10], [4, 12], [4, 13], [5, 7], [6, 8], [6, 9], [8, 10], [10, 11], [10, 12], [10, 13], [11, 13], [12, 13]]",14.0,36.0,175.0,63.0,0.2307692307692307,0.4285714285714285,0.36,0.2970085470085469,0.5,0.3249061047143655,2.300856881519201,7.453773870308066,0.0435894770042087,9.183651525126184,8.087947554642664,77.99999999999999,3.6067337785532736,0.9747183141430992,2.300856881519201,0.0,3.0,3.0,4.320608884101091,0.2307692307692307,5.0,0.3642857142857142,1.0,6.0,2.571428571428572,-0.2506666666666663,7.0,10.571428571428571,1.097032390352067,3.0,2.571428571428572,0.3249061047143655,0.3055555555555556,1.0,112.0,3.147911994957321,1.819079195668905,57.149724568560735,13.218399048111612,135.59517719219937,14,FakeBrisbane,routed,35.0,63.0,222.0,387.0,14.0,480.0,767.0,14.0,2.1621621621621623,
vqe_su2_indep_none_14_s32.qasm,vqe_su2,indep,none,14,32,"[[0, 12], [1, 10], [2, 3], [2, 6], [2, 9], [3, 9], [3, 10], [4, 7], [4, 10], [4, 13], [5, 8], [5, 10], [5, 13], [6, 9], [7, 10], [7, 11], [8, 12], [8, 13], [9, 10], [9, 11], [12, 13]]",14.0,34.0,175.0,63.0,0.2307692307692307,0.3968253968253968,0.36,0.3190045248868778,0.5294117647058824,0.2911837864590567,2.3397229109102597,7.455206543286659,0.0390577759004228,8.943108698530384,8.593227877692236,65.99999999999999,3.723331866726449,0.8735513593771705,2.339722910910259,0.0,3.0,3.0,4.1781080381271,0.2307692307692307,6.0,0.3642857142857142,1.0,6.0,1.7142857142857142,-0.2846441947565534,6.0,9.857142857142858,1.097032390352067,3.0,2.4285714285714284,0.2911837864590567,0.2941176470588235,1.0,112.0,3.2834822369150767,1.8614520315015235,53.45481789725636,14.246259265717985,148.2066450984965,14,FakeBrisbane,routed,33.0,63.0,207.0,309.0,14.0,399.0,605.0,14.0,1.9275362318840576,
vqe_su2_indep_none_14_s33.qasm,vqe_su2,indep,none,14,33,"[[0, 6], [0, 9], [1, 5], [1, 6], [1, 7], [1, 10], [1, 11], [2, 6], [2, 10], [3, 6], [3, 11], [4, 6], [4, 11], [5, 12], [7, 8], [7, 9], [7, 11], [7, 13], [10, 11], [10, 12], [12, 13]]",14.0,32.0,175.0,63.0,0.2307692307692307,0.365079365079365,0.36,0.34375,0.5625,0.7261923408284118,2.3435357355790023,7.143346783976186,0.1016599589505289,6.855661375661374,9.287301413112315,70.0,3.734770340732677,2.1785770224852388,2.3435357355790023,0.0,3.0,3.0,4.108018260096911,0.2307692307692307,4.0,0.0476190476190476,1.0,5.0,2.0,-0.2719999999999996,2.0,8.904761904761905,1.097032390352067,3.0,2.2857142857142856,0.7261923408284118,0.28125,1.0,112.0,3.061327866520962,1.7527796243300182,58.82788120791115,12.443964717804263,142.06249373958826,14,FakeBrisbane,routed,31.0,63.0,255.0,451.0,14.0,579.0,928.0,17.0,2.2705882352941176,
vqe_su2_indep_none_14_s34.qasm,vqe_su2,indep,none,14,34,"[[0, 1], [0, 5], [0, 8], [0, 9], [0, 10], [1, 4], [1, 7], [1, 9], [2, 8], [3, 6], [3, 11], [3, 13], [4, 9], [5, 8], [6, 8], [7, 11], [7, 12], [8, 9], [8, 10], [9, 10], [10, 12]]",14.0,31.0,175.0,63.0,0.2307692307692307,0.3492063492063492,0.36,0.3573200992555831,0.5806451612903226,0.372239046618989,2.317255784505985,7.254956781279236,0.0513082376423686,8.352080876642985,8.510571315107352,74.00000000000001,3.6559304875136256,1.116717139856967,2.317255784505985,0.0,3.0,3.0,4.322717895702639,0.2307692307692307,5.0,0.2928571428571428,1.0,6.0,2.2857142857142856,-0.0667330677290832,7.0,8.69047619047619,1.097032390352067,3.0,2.2142857142857144,0.372239046618989,0.3225806451612903,1.0,112.0,3.26018386556504,1.7950003540398305,58.71147739602726,13.85082510829372,139.09532483229842,14,FakeBrisbane,routed,30.0,63.0,219.0,348.0,14.0,438.0,685.0,14.0,2.0,
vqe_su2_indep_none_14_s35.qasm,vqe_su2,indep,none,14,35,"[[0, 1], [0, 2], [0, 8], [1, 7], [1, 12], [1, 13], [2, 5], [2, 6], [2, 11], [3, 6], [3, 10], [4, 10], [5, 11], [7, 8], [7, 9], [7, 11], [8, 11], [8, 12], [9, 10], [10, 13], [12, 13]]",14.0,30.0,175.0,63.0,0.2307692307692307,0.3333333333333333,0.36,0.3717948717948717,0.6,0.5359651657566258,2.378658296841043,6.34030018973575,0.0845330898723525,7.05802411529529,9.508294505698569,56.000000000000014,3.840138024518801,1.6078954972698751,2.378658296841043,0.0,3.0,3.0,4.053087828607877,0.2307692307692307,5.0,0.1904761904761904,1.0,4.0,1.0,-0.2765957446808498,3.0,8.619047619047619,1.097032390352067,3.0,2.142857142857143,0.5359651657566258,0.2,1.0,112.0,3.0334461464529747,1.8754366286290265,51.90914361992445,12.71905807143381,137.88207265339418,14,FakeBrisbane,routed,29.0,63.0,231.0,342.0,14.0,468.0,561.0,16.0,2.0259740259740258,
vqe_su2_indep_none_14_s36.qasm,vqe_su2,indep,none,14,36,"[[0, 7], [0, 13], [1, 2], [1, 8], [1, 10], [2, 5], [2, 7], [2, 9], [2, 10], [3, 4], [3, 6], [3, 9], [3, 12], [4, 13], [6, 11], [7, 10], [7, 12], [7, 13], [8, 10], [8, 11], [12, 13]]",14.0,27.0,175.0,63.0,0.2307692307692307,0.2857142857142857,0.36,0.4216524216524216,0.6666666666666666,0.6229551221967151,2.3588178712811594,6.6667313120610086,0.093442362236754,7.193725425950198,9.25569607369698,62.000000000000014,3.7806167478391504,1.868865366590145,2.3588178712811603,0.0,3.0,3.0,4.133423730146481,0.2307692307692307,4.0,0.2619047619047619,1.0,5.0,1.4285714285714286,-0.2394603709949408,5.0,7.690476190476191,1.097032390352067,3.0,1.9285714285714288,0.6229551221967151,0.2592592592592592,1.0,112.0,2.921494800646006,1.74016849154484,58.38467803748176,11.563318249167088,131.15536262641152,14,FakeBrisbane,routed,26.0,63.0,219.0,272.0,14.0,480.0,594.0,14.0,2.191780821917808,
vqe_su2_indep_none_14_s37.qasm,vqe_su2,indep,none,14,37,"[[0, 2], [0, 6], [0, 10], [0, 12], [1, 5], [1, 7], [1, 8], [1, 11], [2, 3], [3, 4], [4, 5], [4, 7], [4, 8], [4, 9], [4, 13], [6, 9], [7, 8], [8, 10], [8, 11], [9, 11], [10, 11]]",14.0,30.0,175.0,63.0,0.2307692307692307,0.3333333333333333,0.36,0.3717948717948717,0.6,0.5084527188573498,2.336266819572165,7.5022623948805025,0.0677732518665722,7.462759231158323,8.975630184290505,70.00000000000003,3.712963592712165,1.525358156572054,2.336266819572165,0.0,3.0,3.0,4.171993229233848,0.2307692307692307,5.0,0.1523809523809523,1.0,6.0,2.0,-0.3440000000000008,4.0,8.214285714285714,1.097032390352067,3.0,2.142857142857143,0.5084527188573498,0.3333333333333333,1.0,112.0,2.9886326690736715,1.8206763970052375,54.21768004698304,12.246787773266393,148.03663971554377,14,FakeBrisbane,routed,29.0,63.0,237.0,343.0,14.0,459.0,636.0,14.0,1.9367088607594936,
vqe_su2_indep_none_14_s38.qasm,vqe_su2,indep,none,14,38,"[[0, 11], [1, 3], [1, 8], [1, 10], [2, 3], [2, 4], [2, 6], [2, 7], [3, 5], [3, 12], [3, 13], [4, 6], [4, 8], [4, 9], [5, 9], [6, 11], [7, 8], [8, 12], [8, 13], [10, 12], [11, 12]]",14.0,26.0,175.0,63.0,0.2307692307692307,0.2698412698412698,0.36,0.4408284023668639,0.6923076923076923,0.5375495943813031,2.366024700935104,7.145618565239372,0.0752278601878178,6.988424707397658,9.453678630575912,61.99999999999999,3.802237236800984,1.6126487831439096,2.366024700935104,0.0,3.0,3.0,4.031343713119191,0.2307692307692307,4.0,0.0476190476190476,1.0,5.0,1.4285714285714286,-0.2040472175379424,1.0,7.309523809523809,1.097032390352067,3.0,1.8571428571428568,0.5375495943813031,0.1923076923076923,1.0,112.0,2.858902964408702,1.7600326346301771,57.350959271586106,11.271041034868109,133.2204425353379,14,FakeBrisbane,routed,25.0,63.0,264.0,457.0,14.0,531.0,939.0,14.0,2.011363636363636,
vqe_su2_indep_none_14_s39.qasm,vqe_su2,indep,none,14,39,"[[0, 11], [0, 13], [1, 5], [1, 8], [1, 12], [2, 10], [2, 13], [3, 4], [3, 7], [4, 5], [5, 7], [5, 8], [5, 10], [6, 7], [6, 8], [6, 13], [8, 9], [8, 10], [8, 13], [9, 11], [12, 13]]",14.0,28.0,175.0,63.0,0.2307692307692307,0.3015873015873015,0.36,0.4038461538461538,0.6428571428571429,0.4995435724518486,2.357734621511657,7.485606739225217,0.0667338787428142,7.0626864781000185,9.390158798552012,65.99999999999994,3.7773669985306406,1.498630717355553,2.357734621511657,0.0,3.0,3.0,4.119423816575424,0.2307692307692307,5.0,0.1071428571428571,1.0,6.0,1.7142857142857142,-0.0606060606060609,3.0,8.119047619047619,1.097032390352067,3.0,2.0,0.4995435724518486,0.2142857142857142,1.0,112.0,3.1597126392587485,1.8148789858417207,55.74217375446165,13.277569695941356,144.00686256748466,14,FakeBrisbane,routed,27.0,63.0,273.0,440.0,14.0,516.0,823.0,14.0,1.89010989010989,
vqe_su2_indep_none_14_s4.qasm,vqe_su2,indep,none,14,4,"[[0, 7], [1, 4], [1, 8], [1, 11], [2, 8], [2, 13], [3, 5], [4, 7], [4, 8], [4, 10], [4, 11], [5, 9], [6, 8], [6, 11], [7, 8], [7, 12], [8, 9], [9, 12], [10, 13], [11, 13], [12, 13]]",14.0,28.0,175.0,63.0,0.2307692307692307,0.3015873015873015,0.36,0.4038461538461538,0.6428571428571429,0.2980591520715149,2.334532212374211,7.460713914754403,0.0399504867063819,8.67921574294868,8.687948111838722,70.00000000000004,3.707759771118303,0.8941774562145464,2.334532212374211,0.0,3.0,3.0,4.152462389823334,0.2307692307692307,5.0,0.1023809523809523,1.0,6.0,2.0,-0.1519999999999998,3.0,7.952380952380952,1.097032390352067,3.0,2.0,0.2980591520715149,0.2857142857142857,1.0,112.0,3.2879136216157088,1.714602293578134,61.436574219118576,13.750237008349526,138.26301696461053,14,FakeBrisbane,routed,27.0,63.0,249.0,410.0,14.0,495.0,855.0,14.0,1.987951807228916,
vqe_su2_indep_none_14_s40.qasm,vqe_su2,indep,none,14,40,"[[0, 6], [0, 10], [1, 12], [2, 5], [2, 7], [2, 8], [2, 11], [2, 12], [2, 13], [3, 4], [3, 6], [3, 7], [3, 9], [4, 13], [5, 12], [5, 13], [6, 8], [6, 9], [6, 12], [10, 13], [11, 12]]",14.0,29.0,175.0,63.0,0.2307692307692307,0.3174603174603174,0.36,0.3872679045092838,0.6206896551724138,0.6689235424059554,2.3373180079838525,7.449496180502541,0.0897944674643527,6.865209638012863,9.22759072538271,72.00000000000001,3.716117157947228,2.006770627217868,2.3373180079838525,0.0,3.0,3.0,4.133982335669197,0.2307692307692307,4.0,0.25,1.0,6.0,2.142857142857143,-0.4202898550724627,4.0,8.285714285714286,1.097032390352067,3.0,2.071428571428572,0.6689235424059554,0.2758620689655172,1.0,112.0,2.9725460612264025,1.713983005754606,59.7572158184028,11.773767830128197,150.48762109228184,14,FakeBrisbane,routed,28.0,63.0,270.0,382.0,16.0,534.0,661.0,14.0,1.9777777777777776,
vqe_su2_indep_none_14_s41.qasm,vqe_su2,indep,none,14,41,"[[0, 6], [0, 10], [1, 3], [1, 8], [2, 4], [2, 6], [2, 7], [3, 10], [3, 12], [4, 6], [4, 10], [4, 12], [5, 6], [5, 7], [5, 11], [6, 8], [6, 11], [6, 12], [7, 9], [8, 13], [11, 13]]",14.0,39.0,175.0,63.0,0.2307692307692307,0.4761904761904761,0.36,0.2682445759368836,0.4615384615384615,0.4770208375050307,2.358758348686957,8.226453955777828,0.0579862040277994,7.191897562480712,9.356602878954437,65.99999999999999,3.780438180056545,1.4310625125150898,2.358758348686958,0.0,3.0,3.0,4.114856983471968,0.2307692307692307,5.0,0.129251700680272,1.0,7.0,1.7142857142857142,-0.1221374045801535,3.0,11.857142857142858,1.097032390352067,3.0,2.7857142857142856,0.4770208375050307,0.1794871794871795,1.0,112.0,3.4360613566264746,1.8296126975701084,52.04527522605613,15.154000269611538,151.46528540481057,14,FakeBrisbane,routed,38.0,63.0,264.0,413.0,16.0,528.0,885.0,15.0,2.0,
vqe_su2_indep_none_14_s42.qasm,vqe_su2,indep,none,14,42,"[[0, 7], [0, 8], [0, 12], [1, 4], [2, 10], [3, 8], [3, 10], [3, 12], [3, 13], [4, 6], [4, 13], [5, 6], [5, 11], [5, 12], [6, 7], [6, 9], [6, 11], [7, 12], [8, 9], [8, 13], [11, 12]]",14.0,30.0,175.0,63.0,0.2307692307692307,0.3333333333333333,0.36,0.3717948717948717,0.6,0.3304864462157987,2.3532521063252774,6.926378670450301,0.0477141753201767,8.574292452830196,8.822322177471737,62.00000000000001,3.763919452971504,0.991459338647394,2.353252106325278,0.0,3.0,3.0,4.10899088804633,0.2307692307692307,5.0,0.2119047619047618,1.0,5.0,1.4285714285714286,-0.1490566037735844,4.0,8.952380952380953,1.097032390352067,3.0,2.142857142857143,0.3304864462157987,0.2666666666666666,1.0,112.0,3.1073468903666046,1.731207528466773,58.5422674121136,12.65268420369104,139.6909054092839,14,FakeBrisbane,routed,29.0,63.0,243.0,456.0,14.0,426.0,489.0,14.0,1.7530864197530864,
vqe_su2_indep_none_14_s43.qasm,vqe_su2,indep,none,14,43,"[[0, 2], [0, 4], [1, 2], [1, 7], [1, 10], [1, 11], [1, 12], [2, 7], [2, 10], [2, 13], [3, 4], [3, 8], [3, 11], [4, 5], [5, 7], [6, 7], [6, 9], [7, 8], [8, 11], [8, 12], [10, 13]]",14.0,27.0,175.0,63.0,0.2307692307692307,0.2857142857142857,0.36,0.4216524216524216,0.6666666666666666,0.3661690556293411,2.3523158586071533,7.007420899777892,0.0522544686363776,7.991173828021768,9.00072983494456,64.00000000000003,3.761110709817129,1.0985071668880186,2.3523158586071533,0.0,3.0,3.0,4.129828985169208,0.2307692307692307,4.0,0.2214285714285714,1.0,5.0,1.5714285714285714,-0.0229226361031535,4.0,7.952380952380952,1.097032390352067,3.0,1.9285714285714288,0.3661690556293411,0.2592592592592592,1.0,112.0,3.193902706123526,1.7704289282382304,59.023510474251886,13.335433086125953,164.416515871707,14,FakeBrisbane,routed,26.0,63.0,228.0,298.0,16.0,453.0,687.0,14.0,1.986842105263158,
vqe_su2_indep_none_14_s44.qasm,vqe_su2,indep,none,14,44,"[[0, 7], [0, 13], [1, 5], [1, 6], [1, 12], [1, 13], [2, 4], [2, 5], [3, 10], [4, 7], [4, 11], [4, 12], [5, 10], [5, 12], [6, 12], [8, 10], [9, 10], [9, 12], [10, 11], [11, 12], [11, 13]]",14.0,30.0,175.0,63.0,0.2307692307692307,0.3333333333333333,0.36,0.3717948717948717,0.6,0.5080863594113675,2.331476690900616,7.568828322052808,0.067128799570072,7.452300147313851,8.94389780251682,71.99999999999997,3.6985932066975193,1.524259078234103,2.331476690900616,0.0,3.0,3.0,4.149478261853118,0.2307692307692307,4.0,0.1452380952380952,1.0,6.0,2.142857142857143,-0.2706270627062702,3.0,8.666666666666666,1.097032390352067,3.0,2.142857142857143,0.5080863594113675,0.2333333333333333,1.0,112.0,3.185587773216961,1.8212503058217195,53.43267010662413,13.464922137325104,136.8874674642216,14,FakeBrisbane,routed,29.0,63.0,228.0,328.0,14.0,441.0,717.0,14.0,1.9342105263157892,
vqe_su2_indep_none_14_s45.qasm,vqe_su2,indep,none,14,45,"[[0, 2], [1, 5], [1, 12], [2, 4], [2, 6], [2, 10], [3, 13], [4, 11], [5, 11], [6, 7], [6, 8], [6, 11], [6, 12], [7, 9], [7, 10], [8, 12], [8, 13], [9, 11], [10, 11], [10, 12], [10, 13]]",14.0,31.0,175.0,63.0,0.2307692307692307,0.3492063492063492,0.36,0.3573200992555831,0.5806451612903226,0.5258373766171687,2.3420150340080483,7.752343544161801,0.0678294729357254,7.570212765957444,8.985946038760325,67.99999999999999,3.730208236019817,1.577512129851502,2.342015034008049,0.0,3.0,3.0,4.106660527768494,0.2307692307692307,4.0,0.0428571428571428,1.0,5.0,1.8571428571428568,-0.0308555399719497,1.0,8.833333333333334,1.097032390352067,3.0,2.2142857142857144,0.5258373766171687,0.3225806451612903,1.0,112.0,3.124183014840529,1.7461463794505592,58.33440424088528,12.809546688686352,143.1158591930869,14,FakeBrisbane,routed,30.0,63.0,273.0,353.0,15.0,528.0,944.0,14.0,1.934065934065934,
vqe_su2_indep_none_14_s46.qasm,vqe_su2,indep,none,14,46,"[[0, 6], [0, 7], [0, 11], [1, 5], [1, 8], [1, 9], [2, 13], [3, 8], [3, 9], [3, 13], [4, 7], [4, 11], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [6, 12], [7, 12], [10, 12], [12, 13]]",14.0,36.0,175.0,63.0,0.2307692307692307,0.4285714285714285,0.36,0.2970085470085469,0.5,0.4402002123065562,2.3376248083193287,8.230187656755222,0.0534860480301741,8.164419669864309,8.796641458940918,70.00000000000003,3.717037558953657,1.320600636919664,2.3376248083193287,0.0,3.0,3.0,4.1894295316595125,0.2307692307692307,5.0,0.2040816326530612,1.0,7.0,2.0,-0.1117647058823539,4.0,10.30952380952381,1.097032390352067,3.0,2.571428571428572,0.4402002123065562,0.1944444444444444,1.0,112.0,3.0224758498546413,1.6848646239823046,63.06225711681755,11.97412906410157,126.0065846411712,14,FakeBrisbane,routed,35.0,63.0,222.0,441.0,14.0,474.0,994.0,14.0,2.135135135135135,
vqe_su2_indep_none_14_s47.qasm,vqe_su2,indep,none,14,47,"[[0, 7], [0, 9], [0, 12], [1, 5], [2, 4], [2, 6], [2, 10], [2, 13], [3, 4], [3, 7], [3, 8], [3, 13], [4, 12], [5, 6], [6, 13], [7, 11], [8, 10], [8, 11], [8, 12], [11, 13], [12, 13]]",14.0,29.0,175.0,63.0,0.2307692307692307,0.3174603174603174,0.36,0.3872679045092838,0.6206896551724138,0.2806869473794146,2.362101719042549,7.239568072409344,0.0387712284174988,8.895296575923009,8.888342869109291,59.99999999999998,3.79046829112332,0.842060842138235,2.362101719042549,0.0,3.0,3.0,4.067911409262338,0.2307692307692307,6.0,0.0428571428571428,1.0,5.0,1.2857142857142858,0.2056737588652482,1.0,8.071428571428571,1.097032390352067,3.0,2.071428571428572,0.2806869473794146,0.2068965517241379,1.0,112.0,3.344533784687536,1.82870205641698,56.10924736579991,14.530057448060022,145.48953005803344,14,FakeBrisbane,routed,28.0,63.0,258.0,510.0,14.0,534.0,929.0,14.0,2.069767441860465,
